Date,Close,High,Low,Open,Volume
2019-01-31,242.09597778320312,242.58030297951865,239.71026220894768,239.92553305771975,104012100
2019-02-01,242.21261596679688,243.235077392905,241.42335325978183,242.2933322840041,85782500
2019-02-04,243.9167022705078,243.9794907548244,241.58479708379406,242.2574604624186,60744800
2019-02-05,244.93911743164062,245.24405482113798,243.8449174478029,244.34717048588536,79552800
2019-02-06,244.61619567871094,245.1543316898616,243.8807714132307,244.66105631256863,58347800
2019-02-07,242.28436279296875,243.5489456994387,240.62512119361995,243.00185935827335,95482000
2019-02-08,242.5803680419922,242.67901220563638,240.2125796655961,241.03772550393722,75788900
2019-02-11,242.71485900878906,243.4951440801677,242.18570048188565,243.23506730353517,68021400
2019-02-12,245.8360595703125,246.21273575207329,244.25753401047314,244.32930010178086,72270200
2019-02-13,246.6342010498047,247.47727446830802,246.24854737579935,246.67008408505103,65277200
2019-02-14,246.087158203125,247.21724136156533,244.73285393361263,245.54902206240385,83234400
2019-02-15,248.76889038085938,248.8047734305806,247.656762176227,247.86302812794264,97088700
2019-02-19,249.19932556152344,249.85403362878836,247.9616207621204,247.97059836438055,59120800
2019-02-20,249.70155334472656,250.1589730818855,248.66116430516524,249.1634173076106,76610800
2019-02-21,248.81369018554688,249.4235650279196,247.8540172781206,249.0648167306851,64214700
2019-02-22,250.35630798339844,250.5535962624302,248.7957106185881,249.4324908366338,78114600
2019-02-25,250.6971435546875,252.3025744604838,250.6164272348308,251.7823934978266,69030700
2019-02-26,250.51773071289062,251.39665981476927,250.1410272615592,250.34732050523317,56844100
2019-02-27,250.4101104736328,250.7598811219917,248.8674683645355,249.80020834065053,56921600
2019-02-28,249.94374084472656,250.63435935779663,249.6208755950367,250.19486738473202,69268300
2019-03-01,251.50436401367188,251.91692322065217,250.06934333678146,251.52229185023873,78880500
2019-03-04,250.5894317626953,252.804736758652,248.29341047588179,252.56258788608164,106494600
2019-03-05,250.24867248535156,250.91238554563273,249.70158614575405,250.7150698851285,59114600
2019-03-06,248.7329864501953,250.37430054550006,248.41012114205046,250.36532294113658,75039800
2019-03-07,246.6521759033203,248.4279894138157,245.80910241765017,248.2844846321337,94885100
2019-03-08,246.15884399414062,246.3292541915784,244.32921982807497,244.79558978537372,85795800
2019-03-11,249.72850036621094,249.88993299300893,246.84950903868537,246.87641447648502,65098900
2019-03-12,250.670166015625,251.19037419939968,250.0961743381579,250.28451236365268,79667500
2019-03-13,252.32937622070312,253.26214337368611,251.39660906772014,251.5580690118337,80639200
2019-03-14,252.16802978515625,252.77790462896996,251.72856517281116,252.35636785176976,67518400
2019-03-15,253.4138641357422,254.22461004945322,252.53103603472826,252.72023115792376,81309000
2019-03-18,254.33270263671875,254.62999354582587,253.4048437987981,253.63005252150992,62199800
2019-03-19,254.3957061767578,256.16133443841346,253.50388864763195,255.3956469593378,90268100
2019-03-20,253.63002014160156,255.3866589510104,252.522010961746,254.1795436503385,84609200
2019-03-21,256.4947204589844,256.9000796525872,252.76525093004852,252.81030916798105,79550400
2019-03-22,251.5581512451172,255.65693913191063,251.49508620284652,255.13446697482513,122659300
2019-03-25,251.3689727783203,252.40492739274285,250.10780944374943,251.21581875244794,85575200
2019-03-26,253.24276733398438,254.19765037243081,251.83746673056106,253.12565436848135,68125900
2019-03-27,251.91848754882812,253.81926358336898,250.369050339607,253.23369887450275,72224700
2019-03-28,252.87339782714844,253.3238153497246,251.3960426485766,252.54911040671945,56238500
2019-03-29,254.46788024902344,254.7921676526275,253.26076465010416,254.3868083981224,82186800
2019-04-01,257.4857482910156,257.78303934275687,256.19756037697005,256.4678274686723,77617900
2019-04-02,257.61175537109375,257.84598124041696,256.81901626689137,257.67482041149606,40070400
2019-04-03,258.0171813964844,259.224297037764,257.41360983019285,258.82792742524794,68243200
2019-04-04,258.7017517089844,258.95398437326423,257.64779030482515,258.34142325877013,48997500
2019-04-05,259.9539794921875,260.00802739640625,259.08016838557876,259.3684422022816,58621700
2019-04-08,260.152099609375,260.2601953909309,258.872902047936,259.53052137413107,53566300
2019-04-09,258.81884765625,259.51248056467637,258.26935161671037,259.1881932281539,66142300
2019-04-10,259.70166015625,259.791749130335,258.81883219628924,259.2332084875261,52601500
2019-04-11,259.629638671875,260.1971691008526,259.0621082428974,260.1881519539477,55093100
2019-04-12,261.3861999511719,261.66545650897547,259.6746195187743,261.24206310016143,69727800
2019-04-15,261.2151184082031,261.5574400967974,260.4133620858321,261.4583339542193,49596700
2019-04-16,261.3861999511719,262.1519149447241,260.79164574998873,262.09786706200686,52153200
2019-04-17,260.7467956542969,262.5304320022387,260.3323916113118,262.50340804215807,58268300
2019-04-18,261.2601013183594,261.53036825574327,260.0349791743683,261.3321834981804,68708500
2019-04-22,261.4853820800781,261.6385361359312,260.4043965065369,260.4944855104914,40160100
2019-04-23,263.8365478515625,264.0707737387057,261.6205015444346,261.85469994027653,52246600
2019-04-24,263.25103759765625,264.0888075995507,263.1069006901307,263.75550302834347,50392900
2019-04-25,263.08880615234375,263.7464254877272,261.89972504731713,263.151871189565,57770900
2019-04-26,264.31402587890625,264.3860805896111,262.3592016461365,263.13393411556547,50916400
2019-04-29,264.7283020019531,265.2508015489559,264.3139257169919,264.4040146897125,57197700
2019-04-30,264.86346435546875,265.15173811806574,262.9717330802613,264.3860229636108,81111700
2019-05-01,262.8725891113281,265.70122345349637,262.86357196651386,265.494021561834,71671900
2019-05-02,262.30511474609375,263.67440146767416,260.8097254266999,262.7555322221292,65030200
2019-05-03,264.8725280761719,265.1517847417606,262.41323849814745,263.78252536560603,56543700
2019-05-06,263.7825622558594,264.22396269391305,260.2512762775067,260.5665740866769,107198100
2019-05-07,259.37750244140625,261.971912515122,257.46773599584094,261.37735791561954,144729900
2019-05-08,259.0171203613281,260.72870158715085,258.4225658845317,259.0171203613281,91568300
2019-05-09,258.23333740234375,258.83688139411777,255.20651782330074,256.94515008492795,103471100
2019-05-10,259.530517578125,260.28721552924605,254.3056591185317,257.2964373238889,112429300
2019-05-13,253.00848388671875,255.3776841385173,252.17071400422503,254.41381166197624,127290500
2019-05-14,255.2965850830078,256.82801528908266,253.90030209434335,254.02640467494984,77003200
2019-05-15,256.79205322265625,257.43163845061366,253.45895233256329,253.66615430389857,73956400
2019-05-16,259.1702575683594,260.53049981387437,257.4226353539373,257.49469006251053,76749600
2019-05-17,257.49468994140625,259.98100350122996,256.846087599335,256.8641218949481,100353000
2019-05-20,255.79209899902344,257.6027585823994,255.0443905838486,255.89117764922898,62877600
2019-05-21,258.09820556640625,258.47654081398997,257.2333843036183,257.48561696577354,46847100
2019-05-22,257.3054504394531,258.2603331360052,256.8280090911771,257.1433067720303,49482500
2019-05-23,254.16160583496094,255.12547841333594,252.74728825511212,255.08044765884011,98733800
2019-05-24,254.7380828857422,256.01728049453556,254.11650462748815,255.60287666150055,55268100
2019-05-28,252.36892700195312,255.97226710547216,252.35092019830472,255.01738417734387,70029400
2019-05-29,250.6753692626953,251.65727620661048,249.27006872908234,251.25191691305196,104972900
2019-05-30,251.35997009277344,252.26982217173114,250.26095037557218,251.43202479119464,62523800
2019-05-31,247.97279357910156,249.63934351166384,247.94576963387286,248.81059086378568,86862800
2019-06-03,247.3421630859375,249.12579800215124,246.0089179791,248.0087718937111,96428000
2019-06-04,252.711181640625,252.8463013603854,249.18891432529162,249.63933171869033,77231900
2019-06-05,254.9001922607422,254.9272162034948,252.52200282462823,254.3326619716426,71169700
2019-06-06,256.5578308105469,257.2334571495753,254.54898609027154,255.1975884753911,69430400
2019-06-07,259.1252136230469,260.20622675044206,257.4046152657843,257.57577613581026,74272200
2019-06-10,260.314208984375,261.98075870724784,260.22412001451545,260.6745373725193,60799100
2019-06-11,260.2511901855469,262.50327737561093,259.60258797515644,262.1339317774846,58641300
2019-06-12,259.7917175292969,260.5754392750437,259.27823518163797,260.0169261914674,47096300
2019-06-13,260.86370849609375,261.22406438040923,259.99891485458375,260.7015648429283,48945200
2019-06-14,260.5755615234375,261.1791056260825,259.80984621456577,260.5755615234375,52324700
2019-06-17,260.674560546875,261.44027562181344,260.5033997363136,260.8096802680297,39205700
2019-06-18,263.4040832519531,264.4580720370348,262.1339029176426,262.4942588214182,85434800
2019-06-19,263.9986877441406,264.53017706467074,262.5663634753288,263.5392531233006,78674400
2019-06-20,266.52099609375,266.9263827888443,264.06173445016157,266.6831672665671,116570000
2019-06-21,266.1335754394531,267.5094941837973,265.9163323811376,266.2512579710432,83309500
2019-06-24,265.8078308105469,266.6587090479517,265.6539318247808,266.3419053199377,47582700
2019-06-25,263.2007141113281,265.8892077691413,263.0920925696,265.8620523837093,82028700
2019-06-26,262.9382019042969,264.6037967215319,262.8295803591529,264.0968777608522,51584900
2019-06-27,263.87054443359375,264.3774633381139,263.3183757652805,263.69855113116637,40355200
2019-06-28,265.2283020019531,265.7261597782361,264.33214695464324,264.8480991068814,59350900
2019-07-01,267.6363525390625,268.7769343345659,266.43239894936016,268.5596635580295,78705600
2019-07-02,268.33331298828125,268.38762376676675,266.74918415742064,267.59102884896026,61504500
2019-07-03,270.47869873046875,270.4968207417904,268.8674143488254,269.0122523143123,40898900
2019-07-05,270.17083740234375,270.333797324257,267.95307413888946,269.2475267615392,51677300
2019-07-08,268.6863098144531,269.9898235013948,268.1431745073926,268.8583031221058,45841800
2019-07-09,269.0212097167969,269.31991891337793,267.47329772086357,267.52760848387834,41101300
2019-07-10,270.3066101074219,271.2571037412516,269.55529277783,270.08936704826425,58448500
2019-07-11,270.9403076171875,271.18470609038985,269.93553071345565,270.9493686208283,50826100
2019-07-12,272.1532897949219,272.225722572846,271.12135752209366,271.42912776574457,40326000
2019-07-15,272.2438659667969,272.58785266133765,271.73694693011015,272.58785266133765,33900000
2019-07-16,271.36572265625,272.3614660428078,271.05795245040616,272.15325636311616,36650100
2019-07-17,269.51910400390625,271.5015299968323,269.51910400390625,271.33859768577247,36036300
2019-07-18,270.5057373046875,270.8859402530274,268.57765005776565,269.02119714332446,51392600
2019-07-19,269.003173828125,271.62829590298804,268.83118049951213,271.60114051557616,58678600
2019-07-22,269.6639709472656,270.20710633424665,268.8854980717697,269.401450445639,43638100
2019-07-23,271.592041015625,271.592041015625,269.95360174897894,270.78641288658775,44564500
2019-07-24,272.8683776855469,272.8683776855469,270.7411140582117,270.8316412045889,47213200
2019-07-25,271.56488037109375,272.4700966389974,270.75922463265556,272.41578587292383,55394100
2019-07-26,273.3843688964844,273.58351757677167,272.12610504716736,272.2528485823537,45084100
2019-07-29,272.8865051269531,273.38439067984694,272.33433642966406,273.2667081377991,38126500
2019-07-30,272.2165832519531,272.623941541799,271.103157518043,271.4833604302327,45849000
2019-07-31,269.2384338378906,272.6511164157316,267.21981949609557,272.461001133541,104245200
2019-08-01,266.8939514160156,272.3524042081393,266.09735670920367,269.3923570646518,142646600
2019-08-02,264.8843994140625,266.24222391598,263.32742621353003,265.9978254506385,116749700
2019-08-05,256.9184875488281,260.892372596246,255.01752786298675,260.78375106419935,178745400
2019-08-06,260.52130126953125,260.7385720175603,257.33494909026734,258.81045642576964,120711700
2019-08-07,260.67510986328125,261.4445491572325,255.30718443460782,257.4434814036897,140572300
2019-08-08,265.7896423339844,265.7896423339844,261.61660787402644,262.1687766333647,87713900
2019-08-09,263.97918701171875,265.4456330756324,262.1959097009694,264.8481869708878,93730000
2019-08-12,260.7656555175781,263.9701011986558,259.8151618664045,262.4764998896778,65527600
2019-08-13,264.82098388671875,266.2693353078018,260.1229096763027,260.46689624662304,94299800
2019-08-14,256.99090576171875,261.3721494020812,256.8641898428909,260.7656699423151,135622100
2019-08-15,257.6698303222656,258.5660133001021,255.62406014182483,257.8780400292399,99556600
2019-08-16,261.4717102050781,261.90619630989795,257.7241018009672,259.3263521875103,83018300
